번호,시도,시군구명,개방서비스명,개방서비스ID,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지지번주소,소재지도로명주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,경도,위도,위생업태명,남성종사자수,여성종사자수,영업장주변구분명,등급구분명,급수시설구분명,총종업원수,본사종업원수,공장사무직종업원수,공장판매직종업원수,공장생산직종업원수,건물소유구분명,보증액,월세액,다중이용업소여부,시설총규모,전통업소지정번호,전통업소주된음식,홈페이지
332,강원도,강릉시,제과점영업,07_22_18_P,4200000,4200000-121-1989-00003,19890902,,01,영업/정상,01,영업,,,,,033 6513904,41.18,210939,강원도 강릉시 포남동 1217-3번지,강원도 강릉시 강릉대로527번길 7 (포남동),25484,에덴제과,20120413165429,I,2018-08-31 23:59:59.0,제과점영업,128.9166111677546,37.776499290981015,제과점영업,0,2,아파트지역,,상수도전용,,,,,,,,,N,41.18,,,
333,강원도,강릉시,제과점영업,07_22_18_P,4200000,4200000-121-1998-00014,19980216,,01,영업/정상,01,영업,,,,,033642 0004,41.38,210926,강원도 강릉시 내곡동 459-11 ,강원도 강릉시 범일로 653 (내곡동),25603,뚜레쥬르내곡점,20210218164415,U,2021-02-20 02:40:00.0,제과점영업,128.88319889206585,37.7420474522824,제과점영업,1,1,주택가주변,,상수도전용,,,,,,,,,N,41.38,,,
334,강원도,강릉시,제과점영업,07_22_18_P,4200000,4200000-121-2002-00007,20010416,,01,영업/정상,01,영업,,,,,033 6422800,80.62,210924,강원도 강릉시 교동 1861-3 ,강원도 강릉시 교동광장로 139 (교동),25513,뚜레쥬르강릉교동점,20210106131624,U,2021-01-08 02:40:00.0,제과점영업,128.87967595898326,37.76166019793894,제과점영업,1,1,아파트지역,,상수도전용,,,,,,,,,N,80.62,,,
335,강원도,강릉시,제과점영업,07_22_18_P,4200000,4200000-121-2003-00028,20031105,,03,폐업,02,폐업,20200615,,,,033 652 7953,103.00,210953,강원도 강릉시 포남동 1187-16번지 ,강원도 강릉시 하평길 50 (포남동),25568,돔베이커리,20200615184634,U,2020-06-17 02:40:00.0,제과점영업,128.91338419352778,37.767156499931595,제과점영업,2,3,아파트지역,,상수도전용,,,,,,,,,N,103,,,
336,강원도,강릉시,제과점영업,07_22_18_P,4200000,4200000-121-2003-00037,20031220,,01,영업/정상,01,영업,,,,,033 6488249,49.97,210924,강원도 강릉시 교동 1888-2 ,강원도 강릉시 솔올로 17 (교동),25515,파리바게뜨교동점,20210217110442,U,2021-02-19 02:40:00.0,제과점영업,128.876857700898,37.76074455644798,제과점영업,2,2,기타,,상수도전용,,,,,,,,,N,49.97,,,
337,강원도,강릉시,제과점영업,07_22_18_P,4200000,4200000-121-1993-00006,19930323,,01,영업/정상,01,영업,,,,,033 6477050,28.22,210922,강원도 강릉시 교동 799-3번지,강원도 강릉시 율곡로 2952 (교동),25490,모짜르트베이커리,20020524000000,I,2018-08-31 23:59:59.0,제과점영업,128.89110681440155,37.763261098418326,제과점영업,0,1,기타,,상수도전용,,,,,,,,,N,28.22,,,
338,강원도,춘천시,제과점영업,07_22_18_P,4180000,4180000-121-1998-00004,19980126,,01,영업/정상,01,영업,,,,,033 2628202,94.65,200936,강원도 춘천시 석사동 729-7번지,강원도 춘천시 후석로186번길 14 (석사동  1층),24320,파리바게트석사점,20111124125340,I,2018-08-31 23:59:59.0,제과점영업,127.75303381786867,37.86452927458805,제과점영업,0,0,아파트지역,,상수도전용,,,,,,,,,N,94.65,,,
339,강원도,춘천시,제과점영업,07_22_18_P,4180000,4180000-121-1987-00001,19870326,,01,영업/정상,01,영업,,,,,033 252 4516,21.12,200111,강원도 춘천시 소양로1가 95-10번지,강원도 춘천시 소양로 184-1  1층 (소양로1가),24249,영국베이커리,20161025131044,I,2018-08-31 23:59:59.0,제과점영업,127.72457385986529,37.88683122296287,제과점영업,0,0,,,상수도전용,,,,,,,,,N,21.12,,,
340,강원도,춘천시,제과점영업,07_22_18_P,4180000,4180000-121-1989-00001,19890111,,01,영업/정상,01,영업,,,,,033 255 4520,117.00,200959,강원도 춘천시 후평동 855-1번지,강원도 춘천시 삭주로 96 (후평동),24254,파리바게트 한림점,20111031203138,I,2018-08-31 23:59:59.0,제과점영업,127.74068777697832,37.88077633440435,제과점영업,0,0,,,상수도전용,,,,,,,,,N,117,,,
341,강원도,춘천시,제과점영업,07_22_18_P,4180000,4180000-121-1991-00001,19911210,,01,영업/정상,01,영업,,,,,033 2424885,24.32,200963,강원도 춘천시 후평동 891-1번지,강원도 춘천시 후석로 248  1층 (후평동  춘성할인마트내),24313,르방베이커리,20141022144240,I,2018-08-31 23:59:59.0,제과점영업,127.75219600747697,37.87079351537638,제과점영업,0,0,,,상수도전용,,,,,,,,,N,24.32,,,
342,강원도,강릉시,제과점영업,07_22_18_P,4200000,4200000-121-1991-00010,19910523,,01,영업/정상,01,영업,,,,,,20.00,210806,강원도 강릉시 주문진읍 주문리 270-18 ,강원도 강릉시 주문진읍 주문북로 8-1,25411,엔젤제과점,20210218142626,U,2021-02-20 02:40:00.0,제과점영업,128.83091823116771,37.89290437557617,제과점영업,0,0,기타,,상수도전용,,,,,,,,,N,20,,,
343,강원도,강릉시,제과점영업,07_22_18_P,4200000,4200000-121-1996-00011,19960918,,01,영업/정상,01,영업,,,,,033 645 4497,45.72,210933,강원도 강릉시 옥천동 287-14 ,강원도 강릉시 옥천로 47 (옥천동),25552,임희근베이커리,20210218144936,U,2021-02-20 02:40:00.0,제과점영업,128.8999861832228,37.756495373876064,제과점영업,1,1,기타,,상수도전용,,,,,,,,,N,45.72,,,
344,강원도,춘천시,제과점영업,07_22_18_P,4180000,4180000-121-1995-00002,19950711,,01,영업/정상,01,영업,,,,,033 257 5336,75.05,200952,강원도 춘천시 효자동 154-21번지,강원도 춘천시 효제길 22 (효자동),24339,아망떼과자점,20111124125055,I,2018-08-31 23:59:59.0,제과점영업,127.73495346432969,37.86891536092062,제과점영업,0,0,,,상수도전용,,,,,,,,,N,75.05,,,
345,강원도,춘천시,제과점영업,07_22_18_P,4180000,4180000-121-2001-00001,20010324,,01,영업/정상,01,영업,,,,,033 2617434,87.74,200882,강원도 춘천시 동내면 학곡리 306-16번지,강원도 춘천시 동내면 영서로 1775 (1층),24408,애디스,20131114114939,I,2018-08-31 23:59:59.0,제과점영업,127.75928062800708,37.8324385882081,제과점영업,0,0,기타,,상수도전용,,,,,,,,,N,87.74,,,
346,강원도,춘천시,제과점영업,07_22_18_P,4180000,4180000-121-2002-00001,20020506,,01,영업/정상,01,영업,,,,,033 2538277,58.54,200940,강원도 춘천시 우두동 1067-1번지,강원도 춘천시 충열로 10-14 (우두동),24231,파리바게트,20111125173138,I,2018-08-31 23:59:59.0,제과점영업,127.72819945442366,37.897610721018175,제과점영업,0,0,기타,,상수도전용,,,,,,,,,N,58.54,,,
347,강원도,원주시,제과점영업,07_22_18_P,4190000,4190000-121-2016-00012,20161027,,01,영업/정상,01,영업,,,,,033 747 4091,86.58,220833,강원도 원주시 소초면 장양리 1001-10번지 주건축물제2동 지상1층,강원도 원주시 소초면 섬배로 23  지상1층 (주건축물제2동),26307,늘해랑베이커리카페,20161203131738,I,2018-08-31 23:59:59.0,제과점영업,127.96509926449625,37.41939594763908,제과점영업,,,주택가주변,자율,상수도전용,,,,,,,,,N,86.58,,,
348,강원도,춘천시,제과점영업,07_22_18_P,4180000,4180000-121-1931-00001,19310928,,01,영업/정상,01,영업,,,,,033 254 3446,61.26,200041,강원도 춘천시 중앙로1가 77-2번지,강원도 춘천시 중앙로 39  1층 (중앙로1가),24346,독일제빵,20181221174538,U,2018-12-23 02:40:00.0,제과점영업,127.72761915632532,37.87844139882317,제과점영업,0,0,,,,,,,,,,,,N,61.26,,,
349,강원도,춘천시,제과점영업,07_22_18_P,4180000,4180000-121-1993-00001,19930602,,01,영업/정상,01,영업,,,,,033 243 0880,60.27,200939,강원도 춘천시 우두동 707-35번지,강원도 춘천시 충열로 39 (우두동  1층B동),24226,마들렌과자점,20111124124854,I,2018-08-31 23:59:59.0,제과점영업,127.73185600592738,37.89677400240499,제과점영업,3,1,아파트지역,,상수도전용,,,,,,,,,N,60.27,,,
350,강원도,춘천시,제과점영업,07_22_18_P,4180000,4180000-121-1994-00001,19940426,,01,영업/정상,01,영업,,,,,033 255 8203,164.80,200961,강원도 춘천시 후평동 796-2번지,강원도 춘천시 후석로 293  1층 (후평동),24282,파리바게뜨(후평점),20180208163622,I,2018-08-31 23:59:59.0,제과점영업,127.75066735069802,37.87465975247437,제과점영업,1,4,주택가주변,,상수도전용,,,,,,,,,N,164.8,,,
351,강원도,춘천시,제과점영업,07_22_18_P,4180000,4180000-121-1994-00004,19940630,,01,영업/정상,01,영업,,,,,033 2621172,88.20,200943,강원도 춘천시 퇴계동 87번지,강원도 춘천시 안마산로 199  1층 108.109호 (퇴계동  선우씨티상가),24421,파리바게뜨퇴계점,20180719111644,I,2018-08-31 23:59:59.0,제과점영업,127.73574697778501,37.847849575285316,제과점영업,0,0,,,상수도전용,,,,,,,,,N,88.2,,,
352,강원도,춘천시,제과점영업,07_22_18_P,4180000,4180000-121-1995-00003,19950214,,01,영업/정상,01,영업,,,,,033 2570082,59.00,200944,강원도 춘천시 퇴계동 891-1 ,강원도 춘천시 행촌로 29 (퇴계동),24441,파리바게뜨(남춘천점),20201106114853,U,2020-11-08 02:40:00.0,제과점영업,127.7232937355634,37.85679356064397,제과점영업,0,0,,,상수도전용,,,,,,,,,N,59,,,
353,강원도,원주시,제과점영업,07_22_18_P,4190000,4190000-121-2016-00009,20160906,,01,영업/정상,01,영업,,,,,,54.00,220806,강원도 원주시 문막읍 문막리 249-5번지 지상1층  문막농협하나로마트,강원도 원주시 문막읍 원문로 1883  지상1층 (문막농협하나로마트),26373,달인의꿈,20180130105629,I,2018-08-31 23:59:59.0,제과점영업,127.81507284967816,37.304112331719956,제과점영업,,,기타,자율,상수도전용,,,,,,,,,N,54,,,
354,강원도,원주시,제과점영업,07_22_18_P,4190000,4190000-121-2016-00011,20160912,,01,영업/정상,01,영업,,,,,033 7437953,134.52,220150,강원도 원주시 무실동 1641-6번지 지상1층  에이스타워 102 103 104호,강원도 원주시 시청로 74  지상1층 102 103 104호 (무실동  에이스타워),26388,주식회사베이커리가루,20180814171313,I,2018-08-31 23:59:59.0,제과점영업,127.92634840751482,37.33416641150449,제과점영업,,,,,상수도전용,,,,,,,,,N,134.52,,,
355,강원도,원주시,제과점영업,07_22_18_P,4190000,4190000-121-2015-00013,20151209,,01,영업/정상,01,영업,,,,,,71.19,220170,강원도 원주시 반곡동 1899-1번지 106 107호,강원도 원주시 양지로 50 (반곡동  106호 107호),26462,파리바게트 원주혁신점,20160318143707,I,2018-08-31 23:59:59.0,제과점영업,127.98342691629547,37.32332773902969,제과점영업,,,기타,자율,,,,,,,,,,N,71.19,,,
356,강원도,원주시,제과점영업,07_22_18_P,4190000,4190000-121-2016-00002,20160315,,01,영업/정상,01,영업,,,,,,53.55,220150,강원도 원주시 무실동 1880-3번지 지상3층 303호,강원도 원주시 솔우물2길 23-1  지상3층 303호 (무실동),26394,라니하우스,20160329102018,I,2018-08-31 23:59:59.0,제과점영업,127.92981525151113,37.32380006189995,제과점영업,,,기타,자율,상수도전용,,,,,,,,,N,53.55,,,
357,강원도,원주시,제과점영업,07_22_18_P,4190000,4190000-121-2016-00005,20160425,,01,영업/정상,01,영업,,,,,,98.01,220965,강원도 원주시 단구동 1630-19번지 1층,강원도 원주시 단구로 374 (단구동  1층),26487,뚜레쥬르단관택지점,20170616114134,I,2018-08-31 23:59:59.0,제과점영업,127.9560988180418,37.320276365716296,제과점영업,,,기타,자율,상수도전용,,,,,,,,,N,98.01,,,
358,강원도,원주시,제과점영업,07_22_18_P,4190000,4190000-121-2016-00007,20160629,,01,영업/정상,01,영업,,,,,,46.55,220956,강원도 원주시 일산동 161-12번지 지상1층,강원도 원주시 원일로115번길 16  지상1층 (일산동),26427,몰리브레드,20160728105236,I,2018-08-31 23:59:59.0,제과점영업,127.94634940887794,37.34662933867391,제과점영업,,,기타,자율,상수도전용,,,,,,,,,N,46.55,,,
359,강원도,원주시,제과점영업,07_22_18_P,4190000,4190000-121-2016-00008,20160629,,03,폐업,02,폐업,20201111,,,,,42.92,220948,강원도 원주시 명륜동 541 지상1층 ,강원도 원주시 남원로 531  지상1층 (명륜동),26480,훈이네마늘빵,20201111103018,U,2020-11-13 02:40:00.0,제과점영업,127.94598519591217,37.329028389804435,제과점영업,,,기타,자율,상수도전용,,,,,,,,,N,42.92,,,
360,강원도,강릉시,제과점영업,07_22_18_P,4200000,4200000-121-2017-00004,20170203,,01,영업/정상,01,영업,,,,,033 643 7179,7.50,210170,강원도 강릉시 회산동 195-21번지,강원도 강릉시 관솔길12번길 14-3 (회산동),25599,폴라베어,20170203165058,I,2018-08-31 23:59:59.0,제과점영업,128.8670143188409,37.73717854038094,제과점영업,,,기타,기타,상수도전용,,,,,,,,,N,7.5,,,
361,강원도,강릉시,제과점영업,07_22_18_P,4200000,4200000-121-2017-00012,20170710,,01,영업/정상,01,영업,,,,,,34.89,210928,강원도 강릉시 노암동 592-1번지,강원도 강릉시 남부로 147 (노암동),25594,통밀베이커리,20170710100557,I,2018-08-31 23:59:59.0,제과점영업,128.89616566473407,37.740176201296734,제과점영업,1,1,기타,기타,상수도전용,,,,,,,,,N,34.89,,,
362,강원도,강릉시,제과점영업,07_22_18_P,4200000,4200000-121-2017-00013,20170901,,01,영업/정상,01,영업,,,,,033 642 2212,61.94,210949,강원도 강릉시 홍제동 1028-2 ,강원도 강릉시 선수촌로63번길 14-8 (홍제동),25522,강원양돈축산업협동조합유천지점 뚜레주르,20210222145329,U,2021-02-24 02:40:00.0,제과점영업,128.86895214750203,37.75432515983395,제과점영업,,,아파트지역,기타,상수도전용,,,,,,,,,N,61.94,,,
363,강원도,강릉시,제과점영업,07_22_18_P,4200000,4200000-121-2017-00014,20171012,,01,영업/정상,01,영업,,,,,033 646 9668,6.50,210933,강원도 강릉시 옥천동 326-2번지,강원도 강릉시 용지로 127 (옥천동),25552,카페마음,20171012101415,I,2018-08-31 23:59:59.0,제과점영업,128.9026437257283,37.757714955897534,제과점영업,,1,기타,기타,상수도전용,,,,,,,,,N,6.5,,,
364,강원도,강릉시,제과점영업,07_22_18_P,4200000,4200000-121-2017-00017,20171226,,01,영업/정상,01,영업,,,,,033 648 2760,2.51,210080,강원도 강릉시 임당동 74-4번지,강원도 강릉시 문화의길 9 (임당동),25533,(주)학산강릉지점 테라로사 베이커리,20171226100659,I,2018-08-31 23:59:59.0,제과점영업,128.8937688571827,37.75201039131342,제과점영업,,,기타,,상수도전용,,,,,,,,,N,2.51,,,
365,강원도,원주시,제과점영업,07_22_18_P,4190000,4190000-121-2015-00004,20150522,,01,영업/정상,01,영업,,,,,033 746 1937,175.24,220150,강원도 원주시 무실동 1857-7 지상1층 114~116호 ,강원도 원주시 능라동길 59  지상1층 114~116호 (무실동),26392,크리스피크림원주무실점,20210108162737,U,2021-01-10 02:40:00.0,제과점영업,127.93012276192223,37.33159419872454,제과점영업,,,기타,자율,상수도전용,,,,,,,,,N,167.75,,,
366,강원도,원주시,제과점영업,07_22_18_P,4190000,4190000-121-2015-00007,20150612,,01,영업/정상,01,영업,,,,,,39.86,220170,강원도 원주시 반곡동 1886-1번지 101~102호,강원도 원주시 혁신로 53  101~102호 (반곡동),26465,파리바게뜨혁신도시점,20181206091128,U,2018-12-08 02:40:00.0,제과점영업,127.97929826322527,37.32068037229181,제과점영업,,,,,,,,,,,,,,N,39.86,,,
367,강원도,원주시,제과점영업,07_22_18_P,4190000,4190000-121-2015-00010,20151005,,01,영업/정상,01,영업,,,,,,69.90,220170,강원도 원주시 반곡동 1885-3번지 108호 111호,강원도 원주시 혁신로 37-3 (반곡동  108호 111호),26465,뚜레주르혁신점,20151216145447,I,2018-08-31 23:59:59.0,제과점영업,127.97867771306328,37.320814133955345,제과점영업,,,기타,자율,상수도전용,,,,,,,,,N,69.9,,,
368,강원도,강릉시,제과점영업,07_22_18_P,4200000,4200000-121-2016-00014,20160616,,01,영업/정상,01,영업,,,,,033 645 7887,27.00,210120,강원도 강릉시 초당동 532-2번지,강원도 강릉시 난설헌로 131  2층 (초당동),25466,주식회사 경포아쿠아리움,20160616152408,I,2018-08-31 23:59:59.0,제과점영업,128.9081691339891,37.78970969919967,제과점영업,,,기타,,상수도전용,,,,,,,,,Y,27,,,
369,강원도,강릉시,제과점영업,07_22_18_P,4200000,4200000-121-2016-00019,20160811,,01,영업/정상,01,영업,,,,,,32.14,210937,강원도 강릉시 입암동 448번지,강원도 강릉시 용지로 20 (입암동),25580,팡파미유하나로마트축협점,20171108152521,I,2018-08-31 23:59:59.0,제과점영업,128.91244632921425,37.7511515533281,제과점영업,1,1,아파트지역,,상수도전용,,,,,,,,,N,32.14,,,
370,강원도,강릉시,제과점영업,07_22_18_P,4200000,4200000-121-2017-00018,20171226,,01,영업/정상,01,영업,,,,,033 648 2760,21.50,210812,강원도 강릉시 구정면 어단리 산 314번지,강원도 강릉시 구정면 현천길 7  1층,25623,(주)학산 테라로사 베이커리,20171226101633,I,2018-08-31 23:59:59.0,제과점영업,128.89132272926958,37.69407010487843,제과점영업,,,기타,,상수도전용,,,,,,,,,N,21.5,,,
371,강원도,강릉시,제과점영업,07_22_18_P,4200000,4200000-121-2018-00001,20180103,,01,영업/정상,01,영업,,,,,,2.60,210852,강원도 강릉시 사천면 산대월리 158-4번지,강원도 강릉시 사천면 순포안길 6,25441,커피포레스트베이커리,20180103165907,I,2018-08-31 23:59:59.0,제과점영업,128.8844056566927,37.81958223572874,제과점영업,,,기타,기타,상수도전용,,,,,,,,,N,2.6,,,
372,강원도,강릉시,제과점영업,07_22_18_P,4200000,4200000-121-2018-00002,20180105,,01,영업/정상,01,영업,,,,,033 820 8888,25.50,210130,강원도 강릉시 강문동 258-4번지 스카이베이 경포호텔,강원도 강릉시 해안로 476  스카이베이 경포호텔 지하 2층 (강문동),25460,스카이베이경포호텔 제과점,20190221164921,U,2019-02-23 02:40:00.0,제과점영업,128.9074507444075,37.80123197021865,제과점영업,,,기타,,상수도전용,,,,,,,,,N,25.5,,,
373,강원도,강릉시,제과점영업,07_22_18_P,4200000,4200000-121-2017-00007,20170315,,01,영업/정상,01,영업,,,,,,29.50,210170,강원도 강릉시 회산동 197-1번지,강원도 강릉시 회산로 344 (회산동),25599,누아베이커리회산점,20170315144607,I,2018-08-31 23:59:59.0,제과점영업,128.86435643472387,37.734627923144835,제과점영업,,1,기타,,상수도전용,,,,,,,,,N,29.5,,,
374,강원도,강릉시,제과점영업,07_22_18_P,4200000,4200000-121-2017-00008,20170330,,01,영업/정상,01,영업,,,,,,46.01,210924,강원도 강릉시 교동 1740-1번지,강원도 강릉시 원대로 12 (교동),25506,오롯한작업실,20170330172403,I,2018-08-31 23:59:59.0,제과점영업,128.88126406634674,37.75285597987121,제과점영업,,1,주택가주변,,상수도전용,,,,,,,,,N,46.01,,,
375,강원도,강릉시,제과점영업,07_22_18_P,4200000,4200000-121-2017-00009,20170424,,01,영업/정상,01,영업,,,,,,68.94,210801,강원도 강릉시 주문진읍 교항리 116-7번지,강원도 강릉시 주문진읍 주문로 7,25419,팡파미유주문진점,20170424140347,I,2018-08-31 23:59:59.0,제과점영업,128.82434254772647,37.88172517335518,제과점영업,,1,기타,,상수도전용,,,,,,,,,N,68.94,,,
376,강원도,강릉시,제과점영업,07_22_18_P,4200000,4200000-121-2017-00010,20170605,,01,영업/정상,01,영업,,,,,033 920 9380,36.50,210948,강원도 강릉시 홍제동 96-6 ,강원도 강릉시 경강로 1955-2 (홍제동),25537,버드나무정원,20201029130932,U,2020-10-31 02:40:00.0,제과점영업,128.88332195574915,37.745464889772954,제과점영업,,1,아파트지역,,상수도전용,,,,,,,,,N,36.5,,,
377,강원도,강릉시,제과점영업,07_22_18_P,4200000,4200000-121-2017-00011,20170627,,01,영업/정상,01,영업,,,,,,20.70,210952,강원도 강릉시 포남동 1303번지,강원도 강릉시 하평6길 41 (포남동),25565,브레드몽거,20170627092306,I,2018-08-31 23:59:59.0,제과점영업,128.9159939430382,37.76962796898983,제과점영업,,1,기타,기타,상수도전용,,,,,,,,,N,20.7,,,
378,강원도,강릉시,제과점영업,07_22_18_P,4200000,4200000-121-2015-00009,20151001,,01,영업/정상,01,영업,,,,,,31.00,210924,강원도 강릉시 교동 1859-11번지,강원도 강릉시 율곡초교길43번길 15  1층 (교동),25513,아뜰리에비플라워케이크,20151001101924,I,2018-08-31 23:59:59.0,제과점영업,128.87949292041372,37.76231307187484,제과점영업,,,주택가주변,,상수도전용,,,,,,,,,N,31,,,
379,강원도,강릉시,제과점영업,07_22_18_P,4200000,4200000-121-2016-00022,20161024,,01,영업/정상,01,영업,,,,,033 645 2244,44.02,210956,강원도 강릉시 포남동 892-45번지,강원도 강릉시 경강로2224번길 12-1 (포남동),25548,뚜레쥬르강릉합동마트(2)점,20170113131432,I,2018-08-31 23:59:59.0,제과점영업,128.9063819986251,37.75863374112057,제과점영업,1,1,주택가주변,,상수도전용,,,,,,,,,N,44.02,,,
380,강원도,강릉시,제과점영업,07_22_18_P,4200000,4200000-121-2016-00023,20161101,,01,영업/정상,01,영업,,,,,,28.20,210834,강원도 강릉시 옥계면 현내리 364-17번지,강원도 강릉시 옥계면 현내시장길 74-4,25634,하얀풍차베이커리,20161101092447,I,2018-08-31 23:59:59.0,제과점영업,129.03423401980183,37.606373381435276,제과점영업,1,1,기타,,상수도전용,,,,,,,,,N,28.2,,,
381,강원도,강릉시,제과점영업,07_22_18_P,4200000,4200000-121-2016-00025,20161104,,03,폐업,02,폐업,20200911,,,,033 653 0079,10.30,210130,강원도 강릉시 강문동 154-10 ,강원도 강릉시 창해로 349-2 (강문동),25467,홀리데이,20200911162459,U,2020-09-13 02:40:00.0,제과점영업,128.91784680486379,37.79163533987922,제과점영업,1,1,기타,,상수도전용,,,,,,,,,N,10.3,,,
382,강원도,강릉시,제과점영업,07_22_18_P,4200000,4200000-121-2016-00026,20161108,,01,영업/정상,01,영업,,,,,033 653 6004,12.00,210150,강원도 강릉시 견소동 1 ,강원도 강릉시 창해로14번길 48-1 (견소동),25556,키크러스,20201127150355,U,2020-11-29 02:40:00.0,제과점영업,128.94899336458516,37.76809355894835,제과점영업,,1,기타,,상수도전용,,,,,,,,,N,12,,,
383,강원도,강릉시,제과점영업,07_22_18_P,4200000,4200000-121-2016-00027,20161123,,01,영업/정상,01,영업,,,,,,45.00,210924,강원도 강릉시 교동 1813-4 ,강원도 강릉시 하슬라로232번길 8-1 (교동),25508,아블리스,20201127155838,U,2020-11-29 02:40:00.0,제과점영업,128.87622600722995,37.76757384969635,제과점영업,,1,주택가주변,,상수도전용,,,,,,,,,N,45,,,
384,강원도,강릉시,제과점영업,07_22_18_P,4200000,4200000-121-2016-00028,20161130,,01,영업/정상,01,영업,,,,,,18.87,210843,강원도 강릉시 성산면 오봉리 1-1번지 ,강원도 강릉시 성산면 백두대간로 2775-19,25444,라보엠,20200312160252,U,2020-03-14 02:40:00.0,제과점영업,128.82393848338765,37.712035046884814,제과점영업,,1,기타,,상수도전용,,,,,,,,,N,18.87,,,
385,강원도,강릉시,제과점영업,07_22_18_P,4200000,4200000-121-2017-00002,20170106,,01,영업/정상,01,영업,,,,,033 647 0807,43.40,210852,강원도 강릉시 사천면 미노리 494 ,강원도 강릉시 사천면 미노길 78-7,25439,누아베이커리사천점,20210318140250,U,2021-03-20 02:40:00.0,제과점영업,128.84931453680036,37.82120220297314,제과점영업,1,,기타,,상수도전용,,,,,,,,,N,43.4,,,
386,강원도,강릉시,제과점영업,07_22_18_P,4200000,4200000-121-2016-00016,20160711,,01,영업/정상,01,영업,,,,,033 652 7952,46.20,210935,강원도 강릉시 입암동 106 ,강원도 강릉시 성덕포남로 67 (입암동  원마트내),25578,강릉빵집,20201216143722,U,2020-12-18 02:40:00.0,제과점영업,128.91708351010885,37.757581281105644,제과점영업,,,아파트지역,기타,상수도전용,,,,,,,,,N,46.2,,,
387,강원도,강릉시,제과점영업,07_22_18_P,4200000,4200000-121-2016-00017,20160712,,01,영업/정상,01,영업,,,,,033 653 9876,24.20,210150,강원도 강릉시 견소동 152번지 ,강원도 강릉시 창해로14번길 48 (견소동),25556,커피아메리카,20200428154249,U,2020-04-30 02:40:00.0,제과점영업,128.94878200742525,37.76822471267784,제과점영업,,,기타,기타,상수도전용,,,,,,,,,N,24.2,,,
388,강원도,강릉시,제과점영업,07_22_18_P,4200000,4200000-121-2016-00018,20160811,,01,영업/정상,01,영업,,,,,,12.00,210120,강원도 강릉시 초당동 127-9번지 ,강원도 강릉시 강릉대로587번길 9-8 (초당동),25469,콩밀,20200526103556,U,2020-05-28 02:40:00.0,제과점영업,128.9182097485055,37.78125405842997,제과점영업,1,,주택가주변,,상수도전용,,,,,,,,,N,12,,,
389,강원도,강릉시,제과점영업,07_22_18_P,4200000,4200000-121-2016-00004,20160324,,01,영업/정상,01,영업,,,,,033 610 3757,46.31,210852,강원도 강릉시 사천면 방동리 415번지,강원도 강릉시 사천면 방동길 38-1  신관동 지하1층,25440,베즐리베이커리1호점,20160324173507,I,2018-08-31 23:59:59.0,제과점영업,128.85790537139158,37.81539784020091,제과점영업,1,,기타,,상수도전용,,,,,,,,,N,46.31,,,
390,강원도,강릉시,제과점영업,07_22_18_P,4200000,4200000-121-2016-00005,20160324,,01,영업/정상,01,영업,,,,,033 610 3757,93.14,210852,강원도 강릉시 사천면 방동리 415 ,강원도 강릉시 사천면 방동길 38-1  신관동 1층,25440,베즐리베이커리2호점,20210111163625,U,2021-01-13 02:40:00.0,제과점영업,128.85790537139158,37.81539784020091,제과점영업,1,,기타,,상수도전용,,,,,,,,,N,93.14,,,
391,강원도,강릉시,제과점영업,07_22_18_P,4200000,4200000-121-2016-00006,20160414,,01,영업/정상,01,영업,,,,,,14.56,210080,강원도 강릉시 임당동 40-1번지,강원도 강릉시 문화의길 14-1  1층 (임당동),25532,테레사's파이,20160414110417,I,2018-08-31 23:59:59.0,제과점영업,128.8937958828312,37.752505095663885,제과점영업,,1,기타,,상수도전용,,,,,,,,,N,14.56,,,
392,강원도,강릉시,제과점영업,07_22_18_P,4200000,4200000-121-2016-00009,20160422,,01,영업/정상,01,영업,,,,,,7.00,210924,강원도 강릉시 교동 1802-9번지,강원도 강릉시 하슬라로232번길 3-2 (교동),25508,맘스카롱,20160422112010,I,2018-08-31 23:59:59.0,제과점영업,128.875819409255,37.76781313360837,제과점영업,,,주택가주변,,상수도전용,,,,,,,,,N,7,,,
393,강원도,강릉시,제과점영업,07_22_18_P,4200000,4200000-121-2016-00010,20160519,,01,영업/정상,01,영업,,,,,033 647 3942,35.91,210932,강원도 강릉시 노암동 613-7번지 ,강원도 강릉시 남부로125번길 12 (노암동),25595,빵뜨레,20200325100015,U,2020-03-27 02:40:00.0,제과점영업,128.89311579550466,37.74003573378783,제과점영업,1,,아파트지역,,상수도전용,,,,,,,,,N,35.91,,,
394,강원도,강릉시,제과점영업,07_22_18_P,4200000,4200000-121-2016-00011,20160524,,01,영업/정상,01,영업,,,,,,67.30,210948,강원도 강릉시 홍제동 125-5 ,강원도 강릉시 토성로 61 (홍제동),25536,에퓨베이커리,20201127164851,U,2020-11-29 02:40:00.0,제과점영업,128.88397106332386,37.74825322974553,제과점영업,,,기타,기타,상수도전용,,,,,,,,,N,67.3,,,
